ticker,date,close_price
AMZN,2024-12-05,220.55
AMZN,2024-12-06,227.03
AMZN,2024-12-09,226.09
AMZN,2024-12-10,225.04
AMZN,2024-12-11,230.26
AMZN,2024-12-12,228.97
AMZN,2024-12-13,227.46
AMZN,2024-12-16,232.93
AMZN,2024-12-17,231.15
AMZN,2024-12-18,220.52
AMZN,2024-12-19,223.29
AMZN,2024-12-20,224.92
AMZN,2024-12-23,225.06
AMZN,2024-12-24,229.05
AMZN,2024-12-26,227.05
AMZN,2024-12-27,223.75
AMZN,2024-12-30,221.3
AMZN,2024-12-31,219.39
AMZN,2025-01-02,220.22
AMZN,2025-01-03,224.19
AMZN,2025-01-06,227.61
AMZN,2025-01-07,222.11
AMZN,2025-01-08,222.13
AMZN,2025-01-10,218.94
AMZN,2025-01-13,218.46
AMZN,2025-01-14,217.76
AMZN,2025-01-15,223.35
AMZN,2025-01-16,220.66
AMZN,2025-01-17,225.94
AMZN,2025-01-21,230.71
AMZN,2025-01-22,235.01
AMZN,2025-01-23,235.42
AMZN,2025-01-24,234.85
AMZN,2025-01-27,235.42
AMZN,2025-01-28,238.15
AMZN,2025-01-29,237.07
AMZN,2025-01-30,234.64
AMZN,2025-01-31,237.68
AMZN,2025-02-03,237.42
AMZN,2025-02-04,242.06
AMZN,2025-02-05,236.17
AMZN,2025-02-06,238.83
AMZN,2025-02-07,229.15
AMZN,2025-02-10,233.14
AMZN,2025-02-11,232.76
AMZN,2025-02-12,228.93
AMZN,2025-02-13,230.37
AMZN,2025-02-14,228.68
AMZN,2025-02-18,226.65
AMZN,2025-02-19,226.63
AMZN,2025-02-20,222.88
AMZN,2025-02-21,216.58
AMZN,2025-02-24,212.71
AMZN,2025-02-25,212.8
AMZN,2025-02-26,214.35
AMZN,2025-02-27,208.74
AMZN,2025-02-28,212.28
AMZN,2025-03-03,205.02
AMZN,2025-03-04,203.8
AMZN,2025-03-05,208.36
AMZN,2025-03-06,200.7
AMZN,2025-03-07,199.25
AMZN,2025-03-10,194.54
AMZN,2025-03-11,196.59
AMZN,2025-03-12,198.89
AMZN,2025-03-13,193.89
AMZN,2025-03-14,197.95
AMZN,2025-03-17,195.74
AMZN,2025-03-18,192.82
AMZN,2025-03-19,195.54
AMZN,2025-03-20,194.95
AMZN,2025-03-21,196.21
AMZN,2025-03-24,203.26
AMZN,2025-03-25,205.71
AMZN,2025-03-26,201.13
AMZN,2025-03-27,201.36
AMZN,2025-03-28,192.72
AMZN,2025-03-31,190.26
AMZN,2025-04-01,192.17
AMZN,2025-04-02,196.01
AMZN,2025-04-03,178.41
AMZN,2025-04-04,171.0
AMZN,2025-04-07,175.26
AMZN,2025-04-08,170.66
AMZN,2025-04-09,191.1
AMZN,2025-04-10,181.22
AMZN,2025-04-11,184.87
AMZN,2025-04-14,182.12
AMZN,2025-04-15,179.59
AMZN,2025-04-16,174.33
AMZN,2025-04-17,172.61
AMZN,2025-04-21,167.32
AMZN,2025-04-22,173.18
AMZN,2025-04-23,180.6
AMZN,2025-04-24,186.54
AMZN,2025-04-25,188.99
AMZN,2025-04-28,187.7
AMZN,2025-04-29,187.39
AMZN,2025-04-30,184.42
AMZN,2025-05-01,190.2
AMZN,2025-05-02,189.98
AMZN,2025-05-05,186.35
AMZN,2025-05-06,185.01
AMZN,2025-05-07,188.71
AMZN,2025-05-08,192.08
AMZN,2025-05-09,193.06
AMZN,2025-05-12,208.64
AMZN,2025-05-13,211.37
AMZN,2025-05-14,210.25
AMZN,2025-05-15,205.17
AMZN,2025-05-16,205.59
AMZN,2025-05-19,206.16
AMZN,2025-05-20,204.07
AMZN,2025-05-21,201.12
AMZN,2025-05-22,203.1
AMZN,2025-05-23,200.99
AMZN,2025-05-27,206.02
AMZN,2025-05-28,204.72
AMZN,2025-05-29,205.7
AMZN,2025-05-30,205.01
AMZN,2025-06-02,206.65
AMZN,2025-06-03,205.71
AMZN,2025-06-04,207.23
AMZN,2025-06-05,207.91
AMZN,2025-06-06,213.57
AMZN,2025-06-09,216.98
AMZN,2025-06-10,217.61
AMZN,2025-06-11,213.2
AMZN,2025-06-12,213.24
AMZN,2025-06-13,212.1
AMZN,2025-06-16,216.1
AMZN,2025-06-17,214.82
AMZN,2025-06-18,212.52
AMZN,2025-06-20,209.69
AMZN,2025-06-23,208.47
AMZN,2025-06-24,212.77
AMZN,2025-06-25,211.99
AMZN,2025-06-26,217.12
AMZN,2025-06-27,223.3
AMZN,2025-06-30,219.39
AMZN,2025-07-01,220.46
AMZN,2025-07-02,219.92
AMZN,2025-07-03,223.41
AMZN,2025-07-07,223.47
AMZN,2025-07-08,219.36
AMZN,2025-07-09,222.54
AMZN,2025-07-10,222.26
AMZN,2025-07-11,225.02
AMZN,2025-07-14,225.69
AMZN,2025-07-15,226.35
AMZN,2025-07-16,223.19
AMZN,2025-07-17,223.88
AMZN,2025-07-18,226.13
AMZN,2025-07-21,229.3
AMZN,2025-07-22,227.47
AMZN,2025-07-23,228.29
AMZN,2025-07-24,232.23
AMZN,2025-07-25,231.44
AMZN,2025-07-28,232.79
AMZN,2025-07-29,231.01
AMZN,2025-07-30,230.19
AMZN,2025-07-31,234.11
AMZN,2025-08-01,214.75
AMZN,2025-08-04,211.65
AMZN,2025-08-05,213.75
AMZN,2025-08-06,222.31
AMZN,2025-08-07,223.13
AMZN,2025-08-08,222.69
AMZN,2025-08-11,221.3
AMZN,2025-08-12,221.47
AMZN,2025-08-13,224.56
AMZN,2025-08-14,230.98
AMZN,2025-08-15,231.03
AMZN,2025-08-18,231.49
AMZN,2025-08-19,228.01
AMZN,2025-08-20,223.81
AMZN,2025-08-21,221.95
AMZN,2025-08-22,228.84
AMZN,2025-08-25,227.94
AMZN,2025-08-26,228.71
AMZN,2025-08-27,229.12
AMZN,2025-08-28,231.6
AMZN,2025-08-29,229.0
AMZN,2025-09-02,225.34
AMZN,2025-09-03,225.99
AMZN,2025-09-04,235.68
AMZN,2025-09-05,232.33
AMZN,2025-09-08,235.84
AMZN,2025-09-09,238.24
AMZN,2025-09-10,230.33
AMZN,2025-09-11,229.95
AMZN,2025-09-12,228.15
AMZN,2025-09-15,231.43
AMZN,2025-09-16,234.05
AMZN,2025-09-17,231.62
AMZN,2025-09-18,231.23
AMZN,2025-09-19,231.48
AMZN,2025-09-22,227.63
AMZN,2025-09-23,220.71
AMZN,2025-09-24,220.21
AMZN,2025-09-25,218.15
AMZN,2025-09-26,219.78
AMZN,2025-09-29,222.17
AMZN,2025-09-30,219.57
AMZN,2025-10-01,220.63
AMZN,2025-10-02,222.41
AMZN,2025-10-03,219.51
AMZN,2025-10-06,220.9
AMZN,2025-10-07,221.78
AMZN,2025-10-08,225.22
AMZN,2025-10-09,227.74
AMZN,2025-10-10,216.37
AMZN,2025-10-13,220.07
AMZN,2025-10-14,216.39
AMZN,2025-10-15,215.57
AMZN,2025-10-16,214.47
AMZN,2025-10-17,213.04
AMZN,2025-10-20,216.48
AMZN,2025-10-21,222.03
AMZN,2025-10-22,217.95
AMZN,2025-10-23,221.09
AMZN,2025-10-24,224.21
AMZN,2025-10-27,226.97
AMZN,2025-10-28,229.25
AMZN,2025-10-29,230.3
AMZN,2025-10-30,222.86
AMZN,2025-10-31,244.22
AMZN,2025-11-03,254.0
AMZN,2025-11-04,249.32
AMZN,2025-11-05,250.2
AMZN,2025-11-06,243.04
AMZN,2025-11-07,244.41
AMZN,2025-11-10,248.4
AMZN,2025-11-11,249.1
AMZN,2025-11-12,244.2
AMZN,2025-11-13,237.58
AMZN,2025-11-14,234.69
AMZN,2025-11-17,232.87
AMZN,2025-11-18,222.55
AMZN,2025-11-19,222.69
AMZN,2025-11-20,217.14
AMZN,2025-11-21,220.69
AMZN,2025-11-24,226.28
AMZN,2025-11-25,229.67
AMZN,2025-11-26,229.16
AMZN,2025-11-28,233.22
AMZN,2025-12-01,233.88
AMZN,2025-12-02,234.42
AMZN,2025-12-03,232.38
AMZN,2025-12-04,229.11
AMZN,2025-12-05,229.53
AMZN,2025-12-08,226.89
AMZN,2025-12-09,227.92
AMZN,2025-12-10,231.78
AMZN,2025-12-11,230.28
AMZN,2025-12-12,226.19
AMZN,2025-12-15,222.54
AMZN,2025-12-16,222.56
AMZN,2025-12-17,221.27
AMZN,2025-12-18,226.76
AMZN,2025-12-19,227.35
AMZN,2025-12-22,228.43
AMZN,2025-12-23,232.14
AMZN,2025-12-24,232.38
AMZN,2025-12-26,232.52
AMZN,2025-12-29,232.07
AMZN,2025-12-30,232.53
AMZN,2025-12-31,230.82
AMZN,2026-01-02,226.5
AMZN,2026-01-05,233.06
AMZN,2026-01-06,240.93
AMZN,2026-01-07,241.56
AMZN,2026-01-08,246.29
AMZN,2026-01-09,247.38
AMZN,2026-01-12,246.47
AMZN,2026-01-13,242.6
AMZN,2026-01-14,236.65
AMZN,2026-01-15,238.18
AMZN,2026-01-16,239.12
AMZN,2026-01-20,231.0
AMZN,2026-01-21,231.31
AMZN,2026-01-22,234.34
AMZN,2026-01-23,239.16
AMZN,2026-01-26,238.42
AMZN,2026-01-27,244.68
AMZN,2026-01-28,243.01
AMZN,2026-01-29,241.73
AMZN,2026-01-30,239.3
AMZN,2026-02-02,242.96
AMZN,2026-02-03,238.62
AMZN,2026-02-04,232.99
AMZN,2026-02-05,222.69
AMZN,2026-02-06,210.32
AMZN,2026-02-09,208.72
AMZN,2026-02-10,206.96
AMZN,2026-02-11,204.08
AMZN,2026-02-12,199.6
AMZN,2026-02-13,198.79
AMZN,2026-02-17,201.15
AMZN,2026-02-18,204.79
AMZN,2026-02-19,204.86
AMZN,2026-02-20,210.11
AMZN,2026-02-23,205.27
AMZN,2026-02-24,208.56
AMZN,2026-02-25,210.64
AMZN,2026-02-26,207.92
AMZN,2026-02-27,210.0
AMZN,2026-03-02,208.39
AMZN,2026-03-03,208.73
AMZN,2026-03-04,216.82
AMZN,2026-03-05,218.94
AMZN,2026-03-06,213.21
AMZN,2026-03-09,213.49
AMZN,2026-03-10,214.33
AMZN,2026-03-11,212.65
AMZN,2026-03-12,209.53
AMZN,2026-03-13,207.67
AMZN,2026-03-16,211.74
AMZN,2026-03-17,215.2
AMZN,2026-03-18,209.87
AMZN,2026-03-19,208.76
AMZN,2026-03-20,205.37
AMZN,2026-03-23,210.14
AMZN,2026-03-24,207.24
AMZN,2026-03-25,211.71
AMZN,2026-03-26,207.54
AMZN,2026-03-27,199.34
AMZN,2026-03-30,200.95
AMZN,2026-03-31,208.27
AMZN,2026-04-01,210.57
AMZN,2026-04-02,209.77
AMZN,2026-04-06,212.79
AMZN,2026-04-07,213.77
AMZN,2026-04-08,221.25
AMZN,2026-04-09,233.65
AMZN,2026-04-10,238.38
AMZN,2026-04-13,239.89
AMZN,2026-04-14,249.02
AMZN,2026-04-15,248.5
AMZN,2026-04-16,249.7
AMZN,2026-04-17,250.56
AMZN,2026-04-20,248.28
AMZN,2026-04-21,249.91
AMZN,2026-04-22,255.36
AMZN,2026-04-23,255.08
AMZN,2026-04-24,263.99
AMZN,2026-04-27,261.12
AMZN,2026-04-28,259.7
AMZN,2026-04-29,263.04
AMZN,2026-04-30,265.06
AMZN,2026-05-01,268.26
AMZN,2026-05-04,272.05
AMZN,2026-05-05,273.55
AMZN,2026-05-06,274.99
AMZN,2026-05-07,271.17
AMZN,2026-05-08,272.68
AMZN,2026-05-11,268.99
AMZN,2026-05-12,265.82
AMZN,2026-05-13,270.13
AMZN,2026-05-14,267.22
AMZN,2026-05-15,264.14
AMZN,2026-05-18,264.86
AMZN,2026-05-19,259.34
AMZN,2026-05-20,265.01
AMZN,2026-05-21,268.46
AMZN,2026-05-22,266.32
AMZN,2026-05-26,265.29
AMZN,2026-05-27,271.85
AMZN,2026-05-28,274.0
AMZN,2026-05-29,270.64
AMZN,2026-06-01,261.26
AMZN,2026-06-02,256.52
AMZN,2026-06-03,250.02
AMZN,2026-06-04,253.79
AMZN,2026-06-05,246.03
AMZN,2026-06-08,245.22
AMZN,2026-06-09,244.19
AMZN,2026-06-10,238.0
AMZN,2026-06-11,241.51
AMZN,2026-06-12,238.55
AMZN,2026-06-15,246.02
AMZN,2026-06-16,246.0
AMZN,2026-06-17,237.5
AMZN,2026-06-18,244.39
AMZN,2026-06-22,232.79
AMZN,2026-06-23,234.11
AMZN,2026-06-24,234.27
AMZN,2026-06-25,227.01
AMZN,2026-06-26,232.69
AMZN,2026-06-29,240.14
AMZN,2026-06-30,238.34
AMZN,2026-07-01,241.7
AMZN,2026-07-02,242.67
AMZN,2026-07-06,244.16
AMZN,2026-07-07,245.98
AMZN,2026-07-08,243.62
AMZN,2026-07-09,247.04
AMZN,2026-07-10,245.34
AMZN,2026-07-13,247.31
AMZN,2026-07-14,247.49
AMZN,2026-07-15,254.96
AMZN,2026-07-16,249.89
AMZN,2026-07-17,247.23
AMZN,2026-07-20,249.99
AMZN,2026-07-21,247.55
AMZN,2026-07-22,244.85
AMZN,2026-07-23,233.66
AMZN,2026-07-24,232.11
AMZN,2026-07-27,231.39
META,2022-01-03,335.59
META,2022-01-04,333.6
META,2022-01-05,321.35
META,2022-01-06,329.57
META,2022-01-07,328.9
META,2022-01-10,325.21
META,2022-01-11,331.46
META,2022-01-12,330.36
META,2022-01-13,323.64
META,2022-01-14,329.01
META,2022-01-18,315.38
META,2022-01-19,316.81
META,2022-01-20,313.8
META,2022-01-21,300.53
META,2022-01-24,306.02
META,2022-01-25,297.54
META,2022-01-26,292.07
META,2022-01-27,292.08
META,2022-01-28,299.08
META,2022-01-31,310.53
META,2022-02-01,316.22
META,2022-02-02,320.19
META,2022-02-03,235.69
META,2022-02-04,235.03
META,2022-02-07,222.95
META,2022-02-08,218.26
META,2022-02-09,229.98
META,2022-02-10,226.08
META,2022-02-11,217.64
META,2022-02-14,215.8
META,2022-02-15,219.08
META,2022-02-16,214.65
META,2022-02-17,205.9
META,2022-02-18,204.37
META,2022-02-22,200.32
META,2022-02-23,196.72
META,2022-02-24,205.79
META,2022-02-25,208.65
META,2022-02-28,209.19
META,2022-03-01,201.72
META,2022-03-02,206.3
META,2022-03-03,201.2
META,2022-03-04,198.32
META,2022-03-07,185.84
META,2022-03-08,188.63
META,2022-03-09,196.77
META,2022-03-10,193.51
META,2022-03-11,185.98
META,2022-03-14,185.01
META,2022-03-15,190.36
META,2022-03-16,201.86
META,2022-03-17,206.03
META,2022-03-18,214.61
META,2022-03-21,209.65
META,2022-03-22,214.76
META,2022-03-23,211.6
META,2022-03-24,217.66
META,2022-03-25,219.89
META,2022-03-28,221.64
META,2022-03-29,227.86
META,2022-03-30,225.87
META,2022-03-31,220.42
META,2022-04-01,222.89
META,2022-04-04,231.85
META,2022-04-05,229.82
META,2022-04-06,221.36
META,2022-04-07,221.01
META,2022-04-08,220.39
META,2022-04-11,214.58
META,2022-04-12,212.28
META,2022-04-13,213.12
META,2022-04-14,208.35
META,2022-04-18,208.94
META,2022-04-19,215.42
META,2022-04-20,198.68
META,2022-04-21,186.43
META,2022-04-22,182.51
META,2022-04-25,185.36
META,2022-04-26,179.37
META,2022-04-27,173.43
META,2022-04-28,203.94
META,2022-04-29,198.72
META,2022-05-02,209.29
META,2022-05-03,210.18
META,2022-05-04,221.47
META,2022-05-05,206.47
META,2022-05-06,202.0
META,2022-05-09,194.5
META,2022-05-10,195.93
META,2022-05-11,187.1
META,2022-05-12,189.58
META,2022-05-13,196.89
META,2022-05-16,198.3
META,2022-05-17,200.86
META,2022-05-18,190.57
META,2022-05-19,189.62
META,2022-05-20,191.86
META,2022-05-23,194.52
META,2022-05-24,179.7
META,2022-05-25,182.23
META,2022-05-26,189.96
META,2022-05-27,193.43
META,2022-05-31,191.95
META,2022-06-01,187.0
META,2022-06-02,197.13
META,2022-06-03,189.12
META,2022-06-06,192.56
META,2022-06-07,193.95
META,2022-06-08,194.93
META,2022-06-09,182.4
META,2022-06-10,174.04
META,2022-06-13,162.83
META,2022-06-14,162.3
META,2022-06-15,167.88
META,2022-06-16,159.47
META,2022-06-17,162.31
META,2022-06-21,155.68
META,2022-06-22,154.49
META,2022-06-23,157.37
META,2022-06-24,168.68
META,2022-06-27,168.01
META,2022-06-28,159.28
META,2022-06-29,162.51
META,2022-06-30,159.85
META,2022-07-01,158.64
META,2022-07-05,166.73
META,2022-07-06,168.29
META,2022-07-07,170.69
META,2022-07-08,169.39
META,2022-07-11,161.46
META,2022-07-12,161.85
META,2022-07-13,162.07
META,2022-07-14,156.67
META,2022-07-15,163.27
META,2022-07-18,165.77
META,2022-07-19,174.25
META,2022-07-20,181.5
META,2022-07-21,181.58
META,2022-07-22,167.8
META,2022-07-25,165.2
META,2022-07-26,157.76
META,2022-07-27,168.1
META,2022-07-28,159.32
META,2022-07-29,157.72
META,2022-08-01,158.54
META,2022-08-02,158.8
META,2022-08-03,167.33
META,2022-08-04,169.09
META,2022-08-05,165.66
META,2022-08-08,168.77
META,2022-08-09,167.06
META,2022-08-10,176.79
META,2022-08-11,175.94
META,2022-08-12,178.93
META,2022-08-15,179.32
META,2022-08-16,177.91
META,2022-08-17,173.33
META,2022-08-18,173.14
META,2022-08-19,166.5
META,2022-08-22,161.63
META,2022-08-23,159.71
META,2022-08-24,161.84
META,2022-08-25,167.31
META,2022-08-26,160.37
META,2022-08-29,157.78
META,2022-08-30,155.79
META,2022-08-31,161.51
META,2022-09-01,163.92
META,2022-09-02,158.92
META,2022-09-06,157.16
META,2022-09-07,158.99
META,2022-09-08,160.65
META,2022-09-09,167.68
META,2022-09-12,167.49
META,2022-09-13,151.8
META,2022-09-14,150.15
META,2022-09-15,148.25
META,2022-09-16,145.02
META,2022-09-19,146.73
META,2022-09-20,144.82
META,2022-09-21,140.88
META,2022-09-22,141.58
META,2022-09-23,139.19
META,2022-09-26,135.18
META,2022-09-27,133.23
META,2022-09-28,140.38
META,2022-09-29,135.22
META,2022-09-30,134.5
META,2022-10-03,137.4
META,2022-10-04,139.06
META,2022-10-05,137.77
META,2022-10-06,137.86
META,2022-10-07,132.29
META,2022-10-10,132.63
META,2022-10-11,127.42
META,2022-10-12,126.39
META,2022-10-13,129.16
META,2022-10-14,125.66
META,2022-10-17,132.87
META,2022-10-18,131.64
META,2022-10-19,132.07
META,2022-10-20,130.39
META,2022-10-21,128.88
META,2022-10-24,128.59
META,2022-10-25,136.31
META,2022-10-26,128.69
META,2022-10-27,97.09
META,2022-10-28,98.34
META,2022-10-31,92.35
META,2022-11-01,94.37
META,2022-11-02,89.75
META,2022-11-03,88.14
META,2022-11-04,90.0
META,2022-11-07,95.88
META,2022-11-08,95.63
META,2022-11-09,100.59
META,2022-11-10,110.9
META,2022-11-11,112.04
META,2022-11-14,113.23
META,2022-11-15,116.06
META,2022-11-16,112.24
META,2022-11-17,110.48
META,2022-11-18,111.07
META,2022-11-21,108.9
META,2022-11-22,110.47
META,2022-11-23,111.26
META,2022-11-25,110.44
META,2022-11-28,107.83
META,2022-11-29,108.51
META,2022-11-30,117.07
META,2022-12-01,119.39
META,2022-12-02,122.41
META,2022-12-05,121.36
META,2022-12-06,113.13
META,2022-12-07,112.94
META,2022-12-08,114.33
META,2022-12-09,114.89
META,2022-12-12,113.71
META,2022-12-13,119.1
META,2022-12-14,120.53
META,2022-12-15,115.14
META,2022-12-16,118.39
META,2022-12-19,113.48
META,2022-12-20,116.07
META,2022-12-21,118.72
META,2022-12-22,116.1
META,2022-12-23,117.01
META,2022-12-27,115.86
META,2022-12-28,114.61
META,2022-12-29,119.21
META,2022-12-30,119.29
META,2023-01-03,123.65
META,2023-01-04,126.26
META,2023-01-05,125.83
META,2023-01-06,128.89
META,2023-01-09,128.34
META,2023-01-10,131.83
META,2023-01-11,131.73
META,2023-01-12,135.52
META,2023-01-13,135.79
META,2023-01-17,134.18
META,2023-01-18,131.86
META,2023-01-19,134.96
META,2023-01-20,138.16
META,2023-01-23,142.02
META,2023-01-24,141.89
META,2023-01-25,140.27
META,2023-01-26,146.02
META,2023-01-27,150.42
META,2023-01-30,145.78
META,2023-01-31,147.67
META,2023-02-01,151.79
META,2023-02-02,187.13
META,2023-02-03,184.91
META,2023-02-06,184.44
META,2023-02-07,189.95
META,2023-02-08,181.83
META,2023-02-09,176.37
META,2023-02-10,172.63
META,2023-02-13,177.87
META,2023-02-14,177.92
META,2023-02-15,175.62
META,2023-02-16,170.94
META,2023-02-17,171.38
META,2023-02-21,170.58
META,2023-02-22,169.63
META,2023-02-23,170.54
META,2023-02-24,168.91
META,2023-02-27,168.06
META,2023-02-28,173.42
META,2023-03-01,171.91
META,2023-03-02,173.01
META,2023-03-03,183.64
META,2023-03-06,183.29
META,2023-03-07,182.9
META,2023-03-08,183.36
META,2023-03-09,180.11
META,2023-03-10,177.95
META,2023-03-13,179.33
META,2023-03-14,192.33
META,2023-03-15,196.03
META,2023-03-16,203.15
META,2023-03-17,193.91
META,2023-03-20,196.09
META,2023-03-21,200.4
META,2023-03-22,198.07
META,2023-03-23,202.5
META,2023-03-24,204.22
META,2023-03-27,201.07
META,2023-03-28,198.93
META,2023-03-29,203.56
META,2023-03-30,206.03
META,2023-03-31,210.1
META,2023-04-03,211.22
META,2023-04-04,212.85
META,2023-04-05,209.64
META,2023-04-06,214.22
META,2023-04-10,212.88
META,2023-04-11,211.99
META,2023-04-12,212.14
META,2023-04-13,218.43
META,2023-04-14,219.56
META,2023-04-17,216.95
META,2023-04-18,215.99
META,2023-04-19,213.82
META,2023-04-20,211.22
META,2023-04-21,211.04
META,2023-04-24,210.94
META,2023-04-25,205.74
META,2023-04-26,207.58
META,2023-04-27,236.48
META,2023-04-28,238.23
META,2023-05-01,241.06
META,2023-05-02,237.16
META,2023-05-03,234.97
META,2023-05-04,231.49
META,2023-05-05,230.75
META,2023-05-08,231.24
META,2023-05-09,231.34
META,2023-05-10,231.05
META,2023-05-11,233.74
META,2023-05-12,231.77
META,2023-05-15,236.78
META,2023-05-16,236.74
META,2023-05-17,240.38
META,2023-05-18,244.7
META,2023-05-19,243.5
META,2023-05-22,246.16
META,2023-05-23,244.59
META,2023-05-24,247.04
META,2023-05-25,250.49
META,2023-05-26,259.76
META,2023-05-30,260.23
META,2023-05-31,262.42
META,2023-06-01,270.24
META,2023-06-02,270.24
META,2023-06-05,269.03
META,2023-06-06,268.76
META,2023-06-07,261.31
META,2023-06-08,262.28
META,2023-06-09,262.64
META,2023-06-12,268.69
META,2023-06-13,268.96
META,2023-06-14,270.97
META,2023-06-15,279.38
META,2023-06-16,278.55
META,2023-06-20,281.85
META,2023-06-21,279.19
META,2023-06-22,282.4
META,2023-06-23,286.22
META,2023-06-26,276.05
META,2023-06-27,284.55
META,2023-06-28,282.81
META,2023-06-29,279.08
META,2023-06-30,284.48
META,2023-07-03,283.53
META,2023-07-05,291.81
META,2023-07-06,289.45
META,2023-07-07,288.0
META,2023-07-10,291.54
META,2023-07-11,295.69
META,2023-07-12,306.65
META,2023-07-13,310.68
META,2023-07-14,306.18
META,2023-07-17,307.92
META,2023-07-18,309.33
META,2023-07-19,313.26
META,2023-07-20,299.89
META,2023-07-21,291.7
META,2023-07-24,289.07
META,2023-07-25,291.91
META,2023-07-26,295.97
META,2023-07-27,309.0
META,2023-07-28,322.65
META,2023-07-31,315.83
META,2023-08-01,319.9
META,2023-08-02,311.57
META,2023-08-03,310.46
META,2023-08-04,308.03
META,2023-08-07,313.8
META,2023-08-08,309.92
META,2023-08-09,302.55
META,2023-08-10,303.08
META,2023-08-11,299.01
META,2023-08-14,303.52
META,2023-08-15,299.32
META,2023-08-16,291.73
META,2023-08-17,282.61
META,2023-08-18,280.78
META,2023-08-21,287.38
META,2023-08-22,285.1
META,2023-08-23,291.68
META,2023-08-24,284.25
META,2023-08-25,283.01
META,2023-08-28,287.73
META,2023-08-29,295.4
META,2023-08-30,292.53
META,2023-08-31,293.31
META,2023-09-01,293.8
META,2023-09-05,297.54
META,2023-09-06,296.57
META,2023-09-07,296.07
META,2023-09-08,295.3
META,2023-09-11,304.88
META,2023-09-12,299.03
META,2023-09-13,302.4
META,2023-09-14,309.01
META,2023-09-15,297.7
META,2023-09-18,299.92
META,2023-09-19,302.41
META,2023-09-20,297.06
META,2023-09-21,293.16
META,2023-09-22,296.48
META,2023-09-25,298.21
META,2023-09-26,296.36
META,2023-09-27,295.15
META,2023-09-28,301.31
META,2023-09-29,297.6
META,2023-10-02,304.15
META,2023-10-03,298.32
META,2023-10-04,302.92
META,2023-10-05,302.14
META,2023-10-06,312.68
META,2023-10-09,315.59
META,2023-10-10,319.04
META,2023-10-11,324.97
META,2023-10-12,321.34
META,2023-10-13,311.95
META,2023-10-16,318.35
META,2023-10-17,321.18
META,2023-10-18,314.21
META,2023-10-19,310.09
META,2023-10-20,305.96
META,2023-10-23,311.28
META,2023-10-24,309.83
META,2023-10-25,296.92
META,2023-10-26,285.84
META,2023-10-27,294.15
META,2023-10-30,300.03
META,2023-10-31,298.65
META,2023-11-01,309.14
META,2023-11-02,308.16
META,2023-11-03,311.86
META,2023-11-06,313.05
META,2023-11-07,316.04
META,2023-11-08,317.0
META,2023-11-09,317.76
META,2023-11-10,325.91
META,2023-11-13,326.32
META,2023-11-14,333.38
META,2023-11-15,329.81
META,2023-11-16,331.28
META,2023-11-17,332.12
META,2023-11-20,337.01
META,2023-11-21,334.05
META,2023-11-22,338.52
META,2023-11-24,335.29
META,2023-11-27,331.79
META,2023-11-28,336.04
META,2023-11-29,329.31
META,2023-11-30,324.3
META,2023-12-01,321.99
META,2023-12-04,317.23
META,2023-12-05,315.52
META,2023-12-06,314.69
META,2023-12-07,323.75
META,2023-12-08,329.85
META,2023-12-11,322.45
META,2023-12-12,331.31
META,2023-12-13,331.83
META,2023-12-14,330.27
META,2023-12-15,332.0
META,2023-12-18,341.62
META,2023-12-19,347.31
META,2023-12-20,346.24
META,2023-12-21,351.01
META,2023-12-22,350.31
META,2023-12-26,351.74
META,2023-12-27,354.72
META,2023-12-28,355.2
META,2023-12-29,350.88
META,2024-01-02,343.28
META,2024-01-03,341.47
META,2024-01-04,344.1
META,2024-01-05,348.89
META,2024-01-08,355.54
META,2024-01-09,354.32
META,2024-01-10,367.25
META,2024-01-11,366.45
META,2024-01-12,371.23
META,2024-01-16,364.26
META,2024-01-17,365.16
META,2024-01-18,372.86
META,2024-01-19,380.11
META,2024-01-22,378.46
META,2024-01-23,381.85
META,2024-01-24,387.3
META,2024-01-25,389.76
META,2024-01-26,390.71
META,2024-01-29,397.53
META,2024-01-30,396.58
META,2024-01-31,386.74
META,2024-02-01,391.34
META,2024-02-02,470.86
META,2024-02-05,455.41
META,2024-02-06,450.76
META,2024-02-07,465.5
META,2024-02-08,465.91
META,2024-02-09,464.04
META,2024-02-12,464.82
META,2024-02-13,456.11
META,2024-02-14,469.16
META,2024-02-15,479.82
META,2024-02-16,469.2
META,2024-02-20,467.64
META,2024-02-21,464.45
META,2024-02-22,482.41
META,2024-02-23,480.33
META,2024-02-26,478.05
META,2024-02-27,483.32
META,2024-02-28,480.32
META,2024-02-29,486.38
META,2024-03-01,498.46
META,2024-03-04,494.38
META,2024-03-05,486.47
META,2024-03-06,492.29
META,2024-03-07,508.27
META,2024-03-08,502.08
META,2024-03-11,479.89
META,2024-03-12,495.93
META,2024-03-13,491.78
META,2024-03-14,488.07
META,2024-03-15,480.4
META,2024-03-18,493.18
META,2024-03-19,492.44
META,2024-03-20,501.65
META,2024-03-21,503.87
META,2024-03-22,505.68
META,2024-03-25,499.17
META,2024-03-26,492.09
META,2024-03-27,490.08
META,2024-03-28,481.86
META,2024-04-01,487.59
META,2024-04-02,493.56
META,2024-04-03,502.86
META,2024-04-04,507.01
META,2024-04-05,523.3
META,2024-04-08,515.28
META,2024-04-09,512.94
META,2024-04-10,515.85
META,2024-04-11,519.16
META,2024-04-12,507.98
